Game,Time,Team,TEAM,ENEMY,FGM,FG_PCT,FG3M,FG3_PCT,FTM,FT_PCT,OREB,DREB,AST,TOV,PF,PTS
24,2,6,DAL,SAC,35.78,0.57,5.88,0.26,17.24,2.12,11.11,32.67,21.12,11.82,20.03,94.67
24,2,7,DEN,BOS,37.09,1.23,7.28,0.29,19.37,0.73,11.86,32.97,20.96,12.26,21.64,100.84
24,2,8,DET,ATL,36.63,2.34,6.86,-0.37,20.20,2.51,11.57,32.88,22.27,13.11,21.58,100.31
24,2,9,GSW,TOR,35.02,2.16,7.50,0.14,18.84,1.34,12.61,33.44,21.89,16.39,21.67,96.38
24,2,10,HOU,POR,31.55,1.85,6.36,0.23,18.95,1.03,12.02,29.28,21.05,14.56,20.67,88.42
24,2,11,IND,NYK,31.91,1.29,6.86,-0.42,19.60,1.08,11.19,30.19,22.72,14.40,21.05,90.29
24,2,12,LAC,DAL,32.21,1.28,7.02,-0.06,18.86,0.77,9.58,29.65,21.66,14.06,21.06,90.30
24,2,13,LAL,CHI,34.25,2.00,7.48,0.06,18.32,-0.11,11.18,31.23,24.56,14.04,20.92,94.30
24,2,14,MEM,SEA,36.14,0.81,7.80,0.31,19.00,-0.18,10.19,29.86,23.65,16.02,21.95,99.08
24,2,15,MIA,MIL,37.92,1.07,8.47,-0.06,16.75,-1.15,10.50,30.47,21.46,13.95,20.68,101.06
24,2,16,MIL,MIA,40.12,2.72,8.10,1.36,17.91,0.63,10.24,33.95,23.09,14.51,21.09,106.25
24,2,17,MIN,CHI,37.72,3.23,6.77,0.92,18.21,0.99,10.61,33.58,23.81,13.03,21.21,100.42
24,2,18,NJN,CLE,36.73,-0.08,6.49,0.78,19.88,0.82,11.18,31.78,24.26,17.18,20.31,99.83
24,2,19,NOK,MEM,35.69,0.14,6.27,-0.73,20.56,-0.73,12.89,31.42,21.84,16.76,21.49,98.20
24,2,20,NYK,IND,36.03,1.63,7.00,0.55,19.24,0.66,10.86,31.74,21.53,16.59,21.02,98.30
24,2,21,ORL,CHA,36.68,-0.09,7.74,0.19,16.49,2.32,10.38,29.68,19.61,15.30,19.97,97.59
24,2,22,PHI,BOS,39.17,0.18,7.05,-0.11,15.66,1.98,10.19,29.06,21.75,12.34,19.36,101.05
24,2,23,PHX,WAS,40.26,2.83,9.15,0.61,17.83,0.57,9.82,32.58,24.14,13.02,21.82,107.50
24,2,24,POR,LAC,38.83,2.27,8.23,-0.02,18.35,1.60,11.16,31.02,21.53,13.74,22.31,104.22
24,2,25,SAC,DEN,37.76,1.32,7.84,0.22,19.20,1.10,12.23,33.43,23.34,14.58,21.86,102.56
24,2,26,SAS,PHI,37.28,2.34,7.92,-0.10,18.49,1.85,11.31,32.32,21.94,16.56,21.58,100.96
24,2,27,SEA,DET,35.55,1.30,8.82,-1.28,18.46,2.50,10.90,30.41,22.03,12.37,20.94,98.38
24,2,28,TOR,PHX,37.72,1.39,7.43,-0.67,20.04,0.58,12.21,29.27,22.58,12.83,21.86,102.91
24,2,29,UTA,NYK,38.84,5.86,3.81,1.56,18.10,2.57,12.36,29.64,26.50,14.81,24.21,99.60
24,2,30,WAS,SAC,33.81,7.35,6.52,1.88,10.81,0.48,11.56,33.07,23.68,17.76,20.67,84.94
24,3,1,ATL,DET,30.93,3.54,5.99,1.66,12.04,2.54,7.74,28.24,24.55,13.85,17.46,79.89
24,3,2,BOS,DEN,36.27,-1.01,9.44,-1.18,14.06,-0.72,9.38,32.19,22.18,15.14,19.33,96.05
24,3,3,CHA,CHI,32.40,-0.85,6.35,-0.16,16.95,1.18,11.35,29.94,23.43,15.06,21.62,88.11
24,3,4,CHI,NYK,33.15,-1.25,6.48,-1.12,15.73,0.62,11.67,28.52,22.30,14.65,20.27,88.51
24,3,5,CLE,ORL,33.91,-0.90,5.77,-0.37,16.11,0.64,10.51,29.41,19.69,14.78,21.50,89.69
24,3,6,DAL,SEA,34.54,-0.68,8.43,-1.11,19.06,-0.54,9.88,29.33,21.78,15.30,20.03,96.58
24,3,7,DEN,SEA,38.07,0.24,7.45,-0.24,19.64,-0.05,11.69,29.21,22.21,15.26,20.31,103.23
24,3,8,DET,NJN,36.44,0.91,7.34,-0.86,18.06,-0.15,11.40,30.74,22.82,15.29,20.76,98.29
24,3,9,GSW,NJN,36.41,1.15,9.72,0.37,17.62,0.52,11.40,32.44,21.09,14.55,19.67,100.16
24,3,10,HOU,SAS,35.15,0.44,6.90,-0.87,18.17,0.76,11.27,29.64,20.54,14.32,20.11,95.36
24,3,11,IND,UTA,35.29,-0.27,8.72,-1.04,18.20,0.71,11.41,30.80,21.72,13.85,20.00,97.50
24,3,12,LAC,HOU,36.29,1.32,7.66,-0.71,18.17,1.40,12.34,29.71,19.59,12.59,21.84,98.42
24,3,13,LAL,MIN,38.12,0.31,7.91,-0.47,18.55,1.45,10.62,31.70,21.42,14.48,22.35,102.70
24,3,14,MEM,SAS,38.86,-0.27,8.44,0.06,19.13,1.77,11.12,31.37,21.60,12.60,21.38,105.29
24,3,15,MIA,GSW,39.88,-0.17,7.23,-1.28,18.86,0.89,11.19,32.51,21.40,11.10,20.32,105.86
24,3,16,MIL,MIN,40.59,0.87,6.69,-1.17,19.35,1.56,10.61,31.73,23.00,12.94,22.09,107.23
24,3,17,MIN,TOR,35.35,-0.41,6.26,-1.38,18.90,-0.15,12.04,31.71,24.06,13.86,21.77,95.86
24,3,18,NJN,LAL,32.92,-0.15,5.74,-0.52,16.49,0.99,11.67,31.36,23.49,14.15,22.62,88.06
24,3,19,NOK,SAS,32.09,-0.16,4.87,-0.16,15.00,1.06,12.47,31.81,21.28,14.14,20.71,84.04
24,3,20,NYK,DEN,33.75,0.17,5.44,-0.59,13.89,0.60,11.63,32.83,21.41,15.55,21.18,86.82
24,3,21,ORL,CLE,34.57,-1.27,6.13,-0.48,14.97,1.11,10.43,31.74,19.73,13.30,19.48,90.25
24,3,22,PHI,NYK,35.89,-0.86,6.11,-0.41,17.48,1.12,10.26,29.02,21.63,12.10,19.82,95.37
24,3,23,PHX,POR,38.22,1.34,8.24,-0.27,19.64,1.57,10.26,32.85,23.35,14.19,20.96,104.33
24,3,24,POR,HOU,37.32,-0.09,6.69,-1.46,19.45,0.64,10.33,31.74,21.02,11.48,19.95,100.78
24,3,25,SAC,PHI,37.50,-0.17,7.63,-0.93,18.65,0.27,10.63,33.08,23.16,12.42,21.87,101.29
24,3,26,SAS,MEM,38.01,0.74,8.72,-1.14,19.54,0.76,11.53,32.98,23.20,15.37,20.85,104.29
24,3,27,SEA,MEM,39.48,1.15,8.67,-0.79,21.12,1.08,12.09,30.97,23.01,13.29,20.59,108.74
24,3,28,TOR,LAC,40.48,1.67,7.74,-0.58,21.32,1.45,10.91,29.34,21.52,13.56,21.83,110.02
24,3,29,UTA,ATL,41.86,2.65,4.71,-0.74,21.72,1.94,9.91,28.92,23.33,14.97,25.06,110.14
24,3,30,WAS,PHX,37.49,3.36,6.96,1.90,17.75,0.98,6.15,31.81,19.57,20.03,20.42,99.70
24,4,1,ATL,CLE,26.96,3.66,5.42,1.75,14.62,1.87,9.28,24.13,21.79,16.16,20.29,73.97
24,4,2,BOS,LAC,32.09,-1.00,6.64,0.54,15.54,-0.87,8.49,27.63,22.69,15.22,17.44,86.37
24,4,3,CHA,DAL,31.87,0.76,6.42,-0.79,16.84,0.87,9.47,28.18,22.69,14.07,22.77,87.00
24,4,4,CHI,CHA,38.74,-1.22,6.09,0.32,17.73,1.29,10.14,30.67,20.29,14.33,21.70,101.30
24,4,5,CLE,ATL,37.94,-1.06,6.06,0.63,17.02,1.40,10.30,31.60,20.01,13.51,18.50,98.96
24,4,6,DAL,LAC,40.96,0.31,8.65,0.09,17.82,1.13,9.86,31.67,21.25,14.09,19.90,108.40
24,4,7,DEN,NOK,39.82,0.80,7.57,-0.24,19.95,1.62,9.87,31.41,22.20,12.12,21.55,107.16
24,4,8,DET,NYK,42.63,0.36,6.20,-0.13,18.71,1.22,10.67,31.77,23.95,12.67,20.89,110.16
24,4,9,GSW,BOS,39.72,0.29,8.50,0.03,20.09,1.85,9.72,31.99,21.45,14.55,19.52,108.02
24,4,10,HOU,LAC,35.76,-1.12,6.92,-0.19,17.46,1.89,10.46,29.81,20.23,12.63,18.57,95.90
24,4,11,IND,PHI,35.44,-1.15,8.17,0.47,17.07,0.88,11.06,30.01,21.51,13.78,19.56,96.12
24,4,12,LAC,UTA,33.87,0.20,7.43,-0.99,16.76,0.52,9.71,29.66,21.85,13.14,18.51,91.93
24,4,13,LAL,NJN,36.17,1.04,6.98,-0.30,17.98,0.12,11.17,30.22,21.67,14.30,20.41,97.30
24,4,14,MEM,NOK,34.34,-0.31,7.68,0.29,18.31,1.12,9.87,29.92,19.89,12.49,20.10,94.68
24,4,15,MIA,LAL,37.35,-0.06,7.88,0.46,20.48,1.15,11.25,30.99,21.48,12.22,19.39,103.06
24,4,16,MIL,NJN,40.52,1.41,7.44,-0.69,20.27,1.16,10.50,32.44,21.61,14.13,19.85,108.74
24,4,17,MIN,SEA,38.77,0.49,5.56,0.26,18.68,1.23,10.50,31.95,22.15,14.32,21.18,101.79
24,4,18,NJN,MIL,36.21,0.78,6.95,-0.06,18.77,1.56,10.54,28.16,21.89,13.42,21.81,98.13
24,4,19,NOK,SEA,34.44,-0.55,7.25,0.84,18.75,1.53,9.10,29.70,21.01,13.18,21.17,94.88
24,4,20,NYK,UTA,36.88,-0.19,6.30,0.66,17.96,1.40,9.44,32.52,21.53,14.23,20.69,98.01
24,4,21,ORL,NOK,33.94,-0.92,6.20,-0.36,17.38,0.26,8.07,31.18,21.12,13.84,19.41,91.47
24,4,22,PHI,GSW,33.75,-1.25,4.73,-0.61,15.26,0.15,9.75,29.06,20.16,14.26,19.76,87.48
24,4,23,PHX,DAL,37.27,-0.60,6.88,0.20,18.61,1.45,10.64,31.61,21.01,15.81,20.51,100.03
24,4,24,POR,TOR,34.31,-1.08,5.03,0.09,17.75,1.86,9.91,29.73,20.89,14.87,20.66,91.40
24,4,25,SAC,LAC,32.51,-0.62,5.64,-0.47,17.37,0.11,12.36,28.31,22.20,16.17,20.48,88.03
24,4,26,SAS,HOU,34.51,-0.59,7.93,-0.56,16.88,0.59,11.92,29.06,22.59,14.92,21.23,93.82
24,4,27,SEA,DAL,34.71,-0.62,6.55,-0.44,16.01,-0.03,10.90,29.84,22.68,13.28,21.53,91.99
24,4,28,TOR,POR,37.45,-1.56,5.43,-1.44,17.47,-0.28,11.31,30.61,22.71,13.36,22.18,97.80
24,4,29,UTA,CHA,37.80,-0.60,6.12,-1.10,18.82,1.49,9.82,34.06,23.64,13.36,23.86,100.55
24,4,30,WAS,MEM,36.43,1.34,8.06,2.47,16.56,2.24,10.92,32.37,18.43,13.34,20.52,97.49
24,5,1,ATL,HOU,28.59,1.16,7.00,1.92,13.77,2.01,13.77,26.25,16.50,15.22,14.22,77.96
24,5,2,BOS,GSW,34.09,-2.19,8.82,4.14,14.43,-0.43,12.14,28.29,20.25,16.82,20.75,91.43
24,5,3,CHA,WAS,35.85,-0.10,8.12,2.27,18.55,0.86,9.95,30.52,21.22,15.12,20.67,98.37
24,5,4,CHI,MIN,37.79,0.24,6.81,1.13,18.37,-0.10,10.80,31.76,20.85,13.80,21.00,100.76
24,5,5,CLE,MIL,36.67,-0.71,7.32,1.93,16.72,0.50,10.95,32.02,21.61,14.17,19.63,97.38
24,5,6,DAL,CHA,35.40,0.93,7.13,2.22,17.00,1.18,10.80,31.00,21.64,13.85,19.38,94.93
24,5,7,DEN,DAL,33.79,-0.59,8.67,0.72,17.84,0.23,12.04,30.64,21.55,13.74,20.56,94.09
24,5,8,DET,IND,34.93,-1.29,8.30,1.45,18.15,0.68,12.96,29.83,22.49,15.45,23.16,96.31
24,5,9,GSW,ORL,37.24,-0.73,8.19,1.44,17.68,1.60,12.56,30.06,21.63,16.26,22.58,100.36
24,5,10,HOU,IND,33.73,-1.19,8.83,0.64,17.72,0.84,10.97,30.69,23.67,14.32,21.37,94.00
24,5,11,IND,ATL,34.95,-0.40,8.54,2.20,16.26,1.99,11.20,29.31,22.60,14.65,21.82,94.69
24,5,12,LAC,BOS,36.20,-1.98,6.70,1.77,17.63,2.62,10.73,30.15,23.08,15.23,20.94,96.73
24,5,13,LAL,MIA,35.49,0.00,7.82,1.98,16.37,0.95,12.00,30.62,21.98,15.41,21.27,95.17
24,5,14,MEM,UTA,33.90,-0.74,8.28,0.99,17.61,0.13,10.55,29.86,21.77,15.34,20.03,93.70
24,5,15,MIA,CHI,35.79,-1.58,8.53,0.88,16.71,0.13,11.69,31.13,23.16,15.38,20.73,96.82
24,5,16,MIL,SAS,39.61,-1.99,5.05,0.42,18.68,0.20,12.22,34.29,22.40,14.58,21.10,102.95
24,5,17,MIN,NJN,36.97,-2.27,6.10,1.18,18.60,0.78,12.53,32.45,21.61,14.13,22.03,98.63
24,5,18,NJN,DET,32.85,-1.22,7.08,1.40,17.69,0.54,11.88,29.87,20.89,13.26,21.93,90.47
24,5,19,NOK,POR,34.78,0.30,7.74,1.93,18.57,0.20,11.13,29.98,19.60,13.78,22.70,95.86
24,5,20,NYK,CHA,36.15,1.02,7.02,1.71,17.64,0.05,11.91,32.65,19.36,15.34,21.36,96.95
24,5,21,ORL,GSW,35.41,-0.27,6.93,1.63,18.33,0.66,11.01,31.19,18.32,16.67,19.49,96.08
24,5,22,PHI,SAC,33.88,-0.76,6.18,1.41,16.92,0.30,11.15,30.01,21.14,14.46,19.36,90.86
24,5,23,PHX,NYK,36.83,0.08,8.32,2.51,15.63,1.34,12.26,32.39,21.72,15.94,19.77,97.60
24,5,24,POR,PHX,36.12,-0.70,8.45,2.00,19.77,1.63,10.09,31.72,22.33,14.68,19.87,100.46
24,5,25,SAC,GSW,40.46,0.45,10.25,2.25,17.63,1.40,12.14,31.96,22.92,14.30,22.03,108.81
24,5,26,SAS,NOK,39.31,0.10,9.99,2.20,19.02,1.26,10.55,31.21,24.24,13.18,21.10,107.63
24,5,27,SEA,TOR,39.75,1.00,9.99,2.36,20.36,2.18,9.24,30.49,22.91,14.50,21.26,109.86
24,5,28,TOR,SEA,38.15,0.92,8.38,2.12,17.90,2.24,10.46,29.44,22.46,13.89,21.34,102.57
24,5,29,UTA,MEM,37.56,1.84,9.22,2.67,20.10,2.64,11.51,30.90,22.03,17.35,22.18,104.43
24,5,30,WAS,CHA,28.74,3.92,7.77,4.01,15.04,2.19,18.83,26.15,15.62,17.52,15.74,80.29
25,1,1,ATL,IND,20.66,7.69,7.04,1.06,8.63,1.99,8.89,25.69,22.07,14.83,16.20,56.99
25,1,2,BOS,PHI,30.09,4.24,3.89,-0.32,16.92,0.66,7.65,29.11,23.00,12.79,18.34,80.98
25,1,3,CHA,UTA,34.90,1.12,5.02,0.51,17.80,1.27,8.83,33.44,25.86,13.75,21.04,92.62
25,1,4,CHI,LAL,36.04,3.62,4.50,-0.44,14.18,1.49,8.87,34.77,23.87,13.26,21.70,90.76
25,1,5,CLE,DET,35.56,1.87,7.32,0.26,15.83,0.98,8.70,33.01,21.01,12.51,20.57,94.27
25,1,6,DAL,SAC,35.83,1.04,9.80,0.34,18.42,1.78,10.81,33.48,23.23,12.07,21.19,99.87
25,1,7,DEN,BOS,37.30,2.00,8.98,0.02,21.46,0.23,11.78,33.76,23.40,12.86,21.50,105.04
25,1,8,DET,ATL,37.27,3.11,9.34,-1.37,21.64,3.33,11.42,32.89,24.08,12.74,21.52,105.52
25,1,9,GSW,TOR,36.02,3.06,6.91,-1.29,18.46,1.08,12.10,33.73,23.74,15.30,22.60,97.41
25,1,10,HOU,POR,34.34,1.60,7.31,-0.49,16.66,0.87,11.48,30.36,23.60,14.83,21.14,92.64
25,1,11,IND,NYK,33.91,2.42,7.47,-0.74,17.91,0.38,10.53,28.36,25.51,13.86,21.96,93.20
25,1,12,LAC,DAL,33.76,2.77,6.80,0.15,19.40,0.05,9.38,29.48,21.05,14.62,20.29,93.73
25,1,13,LAL,CHI,34.10,3.41,6.32,-0.39,15.96,0.18,9.55,32.61,22.54,14.32,20.08,90.49
25,1,14,MEM,SEA,35.80,1.52,6.30,0.89,17.24,-0.50,9.17,32.24,24.81,15.73,20.88,95.15
25,1,15,MIA,MIL,38.80,2.77,7.24,0.36,16.63,-1.48,10.95,33.86,22.52,13.93,21.21,101.48
25,1,16,MIL,MIA,40.55,4.09,7.52,1.72,18.20,1.81,11.13,35.95,23.43,15.17,20.57,106.82
25,1,17,MIN,CHI,38.22,5.26,7.70,0.30,18.24,0.70,11.49,33.77,23.41,14.48,21.06,102.39
25,1,18,NJN,CLE,36.86,0.74,8.16,-0.15,18.10,0.21,11.25,30.05,23.34,15.16,19.38,99.97
25,1,19,NOK,MEM,36.85,0.87,6.60,-1.09,17.30,-0.80,11.60,31.60,23.92,14.76,21.15,97.61
25,1,20,NYK,IND,36.21,2.55,6.25,0.15,16.93,0.44,9.04,32.14,24.88,15.45,22.72,95.59
25,1,21,ORL,CHA,36.70,0.67,4.37,-0.54,14.82,1.11,8.34,31.24,21.61,13.85,20.42,92.59
25,1,22,PHI,BOS,38.33,1.08,4.95,-1.02,15.37,1.44,9.02,31.40,20.40,13.65,18.84,96.98
25,1,23,PHX,WAS,39.76,2.34,8.65,0.55,16.86,0.74,9.73,34.01,24.06,13.54,19.06,105.03
25,1,24,POR,LAC,40.04,2.35,7.44,0.41,16.90,1.28,10.51,31.23,21.91,14.35,20.45,104.42
25,1,25,SAC,DEN,38.85,2.14,5.85,-0.23,17.76,2.11,10.88,34.13,21.36,14.67,19.74,101.32
25,1,26,SAS,PHI,39.03,2.47,6.80,-0.48,17.27,2.17,10.90,32.78,21.96,16.22,19.36,102.12
25,1,27,SEA,DET,38.17,2.02,6.32,-0.88,17.28,3.36,9.97,30.70,21.95,13.20,19.41,99.95
25,1,28,TOR,PHX,37.02,2.95,6.70,-0.72,18.43,2.09,10.75,28.69,20.31,13.44,19.54,99.17
25,1,29,UTA,NYK,36.34,6.80,7.62,2.44,18.59,4.24,10.72,29.31,24.46,16.01,21.05,98.88
25,1,30,WAS,SAC,27.59,9.42,5.92,2.29,14.55,4.47,7.75,33.55,21.24,16.04,19.01,75.65
25,2,1,ATL,DET,31.20,3.13,4.17,1.65,12.88,2.85,7.28,29.39,21.25,14.74,17.19,79.45
25,2,2,BOS,DEN,37.88,-1.01,8.95,-1.42,18.05,0.61,8.14,30.90,21.53,13.44,20.36,102.75
25,2,3,CHA,CHI,35.99,-0.22,6.75,0.63,17.63,1.55,11.81,31.23,23.29,17.05,23.17,96.37
25,2,4,CHI,NYK,33.37,1.30,6.62,-0.56,18.05,1.60,11.53,30.54,21.98,16.38,21.06,91.40
25,2,5,CLE,ORL,32.46,0.58,6.40,0.36,18.66,1.63,13.08,29.90,19.40,15.96,20.55,89.99
25,2,6,DAL,SEA,32.33,0.39,6.86,0.18,21.16,-0.17,12.44,29.52,22.03,16.43,20.09,92.69
25,2,7,DEN,SEA,35.91,0.94,5.87,0.45,21.88,0.13,13.77,29.89,22.37,16.36,22.34,99.56
25,2,8,DET,NJN,35.78,0.96,7.11,-0.53,20.64,0.04,12.22,31.31,23.68,15.78,21.87,99.32
25,2,9,GSW,NJN,34.65,2.00,8.37,-0.30,17.47,1.43,11.38,33.47,21.66,14.32,21.22,95.14
25,2,10,HOU,SAS,33.96,2.40,6.84,-0.03,17.85,1.47,11.11,30.64,21.93,15.44,22.51,92.61
25,2,11,IND,UTA,33.72,0.22,7.20,-0.44,20.41,1.31,11.76,29.37,23.62,13.05,21.63,95.05
25,2,12,LAC,HOU,36.36,2.24,7.73,-0.46,20.11,1.29,12.48,29.79,19.74,13.56,21.16,100.55
25,2,13,LAL,MIN,36.09,1.56,8.16,-1.13,17.13,0.98,10.75,32.63,21.47,14.73,19.93,97.47
25,2,14,MEM,SAS,37.61,1.19,9.07,-0.25,18.24,1.44,10.43,32.38,22.34,14.39,22.45,102.54
25,2,15,MIA,GSW,39.69,0.12,7.89,-1.70,17.36,0.78,10.50,33.77,21.93,14.34,20.55,104.64
25,2,16,MIL,MIN,38.85,1.89,8.14,-0.27,18.64,2.20,10.84,32.25,23.27,13.98,21.98,104.48
25,2,17,MIN,TOR,34.60,2.54,7.17,-0.24,17.97,0.79,11.13,31.80,23.71,13.95,21.16,94.35
25,2,18,NJN,LAL,32.17,0.74,5.97,-0.58,19.03,0.95,10.91,30.18,22.98,12.40,21.54,89.35
25,2,19,NOK,SAS,33.29,0.77,5.56,-0.25,17.66,-0.22,10.97,32.55,20.73,15.67,21.62,89.79
25,2,20,NYK,DEN,34.40,2.34,6.34,-0.17,17.82,1.41,11.37,32.58,22.58,15.89,22.72,92.97
25,2,21,ORL,CLE,35.12,0.57,6.21,0.99,16.52,2.97,10.87,32.37,20.67,15.61,20.37,92.97
25,2,22,PHI,NYK,35.70,0.50,7.28,-0.54,16.68,1.71,10.07,29.75,20.22,13.95,18.30,95.36
25,2,23,PHX,POR,36.29,2.36,7.22,0.01,17.48,1.89,11.37,32.22,23.86,13.94,21.86,97.28
25,2,24,POR,HOU,36.98,2.05,7.46,-0.32,17.50,2.06,10.54,31.39,21.26,12.54,20.29,98.92
25,2,25,SAC,PHI,36.85,1.78,7.45,0.04,17.90,0.83,10.38,33.64,22.16,14.16,19.65,99.05
25,2,26,SAS,MEM,36.71,2.03,8.53,-0.11,17.99,1.36,11.58,32.84,23.02,15.30,20.66,99.94
25,2,27,SEA,MEM,38.55,3.35,7.43,0.34,19.55,0.86,11.94,31.16,22.48,15.18,21.12,104.09
25,2,28,TOR,LAC,37.73,2.87,6.81,-0.12,20.25,0.65,12.34,28.21,20.74,13.62,20.23,102.51
25,2,29,UTA,ATL,39.95,5.21,3.64,1.47,18.44,1.89,13.12,29.75,24.88,15.52,22.59,101.99
25,2,30,WAS,PHX,34.81,7.37,6.61,1.63,12.04,0.17,11.55,32.90,21.81,20.72,18.64,88.26
25,3,1,ATL,CLE,29.55,2.90,5.51,1.46,12.55,2.53,7.69,28.61,23.56,14.01,17.73,77.17
25,3,2,BOS,LAC,33.58,-1.57,9.25,-0.49,14.69,-1.59,9.33,30.86,21.73,14.49,18.41,91.10
25,3,3,CHA,DAL,34.83,-0.42,7.14,-0.62,16.24,0.13,10.37,29.94,22.56,15.95,21.28,93.05
25,3,4,CHI,CHA,38.02,-0.38,7.37,0.18,16.97,0.94,9.70,31.15,21.14,15.75,21.33,100.37
25,3,5,CLE,ATL,38.24,-1.16,7.10,-0.01,16.81,1.03,12.01,32.01,20.69,15.30,17.40,100.39
25,3,6,DAL,LAC,40.00,-0.70,9.66,-0.85,17.82,0.57,12.30,31.96,22.91,14.74,20.40,107.48
25,3,7,DEN,NOK,40.18,-1.18,8.07,-0.71,19.44,0.70,11.89,32.59,22.39,12.57,20.38,107.87
25,3,8,DET,NYK,43.91,-0.51,6.61,-1.24,18.74,0.84,11.19,33.00,23.58,13.47,23.14,113.16
25,3,9,GSW,BOS,39.06,-0.64,9.11,-0.59,19.22,1.08,9.87,32.41,20.72,16.28,20.79,106.46
25,3,10,HOU,LAC,35.81,-0.89,8.60,-1.29,18.59,1.00,10.60,29.89,21.09,12.80,20.22,98.81
25,3,11,IND,PHI,34.76,-0.24,7.02,0.72,17.29,0.75,11.35,31.14,23.50,13.19,22.38,93.82
25,3,12,LAC,UTA,36.05,0.19,6.83,-1.45,17.35,1.07,11.92,30.69,21.24,12.29,19.41,96.27
25,3,13,LAL,NJN,35.69,0.90,7.64,-0.66,17.20,0.45,11.51,31.27,20.30,15.45,19.98,96.21
25,3,14,MEM,NOK,34.93,1.37,8.22,-0.51,17.75,0.81,10.53,30.69,20.22,13.51,20.21,95.82
25,3,15,MIA,LAL,38.16,0.18,8.95,-0.42,19.53,0.66,9.82,31.82,22.15,13.63,20.35,104.80
25,3,16,MIL,NJN,41.17,1.25,8.65,-0.62,20.60,1.07,11.11,32.06,22.42,15.46,20.97,111.59
25,3,17,MIN,SEA,38.08,0.59,6.84,-0.62,19.93,1.01,10.33,31.45,22.94,13.99,21.11,102.93
25,3,18,NJN,MIL,34.14,0.31,6.27,-0.29,17.92,0.25,10.94,27.21,21.01,12.66,21.48,92.47
25,3,19,NOK,SEA,34.98,0.59,6.93,-0.56,17.32,0.38,10.98,30.48,18.35,13.64,20.10,94.21
25,3,20,NYK,UTA,36.18,0.07,5.92,-0.29,16.16,0.41,9.61,34.16,21.21,14.68,20.21,94.44
25,3,21,ORL,NOK,33.60,-0.94,6.47,-0.33,15.01,-0.29,9.72,32.37,21.05,14.17,19.79,88.68
25,3,22,PHI,GSW,34.39,-1.78,5.83,-1.41,16.16,-0.17,9.83,30.27,19.79,13.94,19.43,90.76
25,3,23,PHX,DAL,35.02,1.11,7.65,-0.85,19.08,0.34,9.23,32.65,21.99,16.13,19.79,96.78
25,3,24,POR,TOR,35.07,-0.15,5.82,-0.83,19.22,0.58,10.51,30.31,20.56,14.68,20.56,95.18
25,3,25,SAC,LAC,33.17,-1.47,5.73,-1.19,16.66,0.68,9.66,30.05,21.18,17.30,20.09,88.72
25,3,26,SAS,HOU,33.14,-0.26,8.06,-0.95,16.41,0.26,10.37,29.42,23.48,14.80,21.23,90.74
25,3,27,SEA,DAL,35.02,0.44,6.64,-1.75,17.79,-0.20,11.24,30.39,24.36,12.44,21.17,94.47
25,3,28,TOR,POR,37.87,-0.24,5.28,-1.83,17.93,0.21,11.69,29.69,22.67,13.41,20.87,98.94
25,3,29,UTA,CHA,38.08,1.93,2.24,-1.40,18.54,1.52,10.91,30.20,23.53,14.22,23.55,96.94
25,3,30,WAS,MEM,34.59,3.01,6.04,1.05,16.42,1.81,6.22,28.95,19.41,17.08,20.43,91.64
25,4,1,ATL,HOU,27.80,3.82,6.59,1.73,14.61,1.54,8.80,24.02,19.73,16.06,17.98,76.80
25,4,2,BOS,GSW,35.34,-0.41,8.05,1.27,16.39,0.26,7.80,27.92,20.82,16.31,18.76,95.11
25,4,3,CHA,WAS,36.65,0.27,7.17,0.27,18.62,0.91,9.73,30.60,22.92,14.45,21.48,99.09
25,4,4,CHI,MIN,38.75,0.01,6.95,0.87,18.12,0.95,9.80,32.56,19.85,12.35,19.01,102.57
25,4,5,CLE,MIL,38.40,-1.08,5.69,0.16,16.32,2.09,9.35,32.07,21.85,13.88,19.39,98.80
25,4,6,DAL,CHA,35.45,0.26,6.70,0.09,16.58,2.06,9.89,30.78,22.28,13.20,20.46,94.17
25,4,7,DEN,DAL,34.66,-0.82,7.06,0.47,17.93,1.65,11.03,30.53,23.21,13.99,22.78,94.30
25,4,8,DET,IND,35.54,-1.30,7.38,0.47,18.18,0.96,10.42,28.86,23.31,15.10,21.25,96.64
25,4,9,GSW,ORL,38.14,-0.38,7.21,0.91,17.45,2.34,10.10,30.34,20.47,16.78,20.44,100.94
25,4,10,HOU,IND,32.82,-0.29,8.53,0.26,17.28,1.38,10.01,31.32,19.04,14.43,19.49,91.45
25,4,11,IND,ATL,35.01,0.81,6.73,0.50,17.72,2.01,9.95,29.76,22.43,14.15,21.80,94.47
25,4,12,LAC,BOS,35.11,-1.18,4.17,-0.03,17.62,1.35,9.91,30.58,23.42,12.94,19.88,92.01
25,4,13,LAL,MIA,35.45,0.65,5.56,-0.11,17.34,2.00,10.49,30.30,20.74,12.72,18.66,93.80
25,4,14,MEM,UTA,32.76,0.12,6.87,-0.51,17.62,1.24,10.65,31.07,21.09,12.74,18.69,90.00
25,4,15,MIA,CHI,36.21,-0.65,7.01,0.02,18.07,0.86,10.58,31.99,21.15,13.63,19.46,97.50
25,4,16,MIL,SAS,39.93,0.08,3.55,-0.89,19.13,0.55,11.47,33.95,20.50,13.34,20.66,102.55
